invoice_no,vendor,company_id,base_amount,gst_rate,gst_amount,total_amount,day_of_week,hour,month,is_weekend,is_late_hour,is_round_amount,vendor_transaction_count,vendor_avg_amount,amount_deviation_ratio,gst_mismatch,amount_to_gst_ratio,is_fraud
INV-008983,LegitVendor_023,COMP_049,104590.63,5,5229.53,109820.16,0,20,2,0,1,0,80,54256.15,1.0241,0,19.9962,0
INV-008984,LegitVendor_073,COMP_009,23373.54,18,4207.24,27580.77,0,20,9,0,1,0,105,49653.14,0.4445,0,5.5542,0
INV-008985,LegitVendor_006,COMP_031,200208.23,28,56058.3,256266.53,2,20,6,0,1,0,85,53584.22,3.7824,0,3.5714,0
INV-008986,LegitVendor_068,COMP_011,13034.25,5,651.71,13685.96,1,20,7,0,1,0,98,45599.48,0.6999,0,19.9694,0
INV-008987,SuspiciousVendor_002,COMP_018,4470.72,12,536.49,5007.2,2,20,3,0,1,0,67,142031.77,0.9647,0,8.3178,1
INV-008988,SuspiciousVendor_013,COMP_046,153133.06,5,7656.65,109800.7,5,20,8,1,1,0,76,121481.38,0.0962,0,19.9974,1
INV-008989,SuspiciousVendor_005,COMP_048,200000.0,5,10000.0,27554.75,0,20,8,0,1,1,67,134795.32,0.7956,0,19.998,1
INV-008990,SuspiciousVendor_015,COMP_028,200000.0,12,24000.0,256184.9,0,20,1,0,1,1,79,120325.62,1.1291,0,8.333,1
INV-008991,LegitVendor_059,COMP_024,14656.89,18,2638.24,17295.13,1,20,3,0,1,0,103,64312.97,0.7311,0,5.5535,0
INV-008992,LegitVendor_024,COMP_016,500000.0,12,60000.0,560000.0,2,20,5,0,1,1,109,64916.68,7.6263,0,8.3332,0
INV-008993,LegitVendor_047,COMP_047,500000.0,12,60000.0,560000.0,6,20,5,1,1,1,104,50020.78,10.1951,0,8.3332,0
INV-008994,LegitVendor_075,COMP_036,34969.8,28,9791.54,44761.34,2,20,7,0,1,0,96,49526.73,0.0962,0,3.5711,0
INV-008995,LegitVendor_036,COMP_010,3735.77,12,448.29,4184.07,0,20,10,0,1,0,86,50870.2,0.9177,0,8.3148,0
INV-008996,LegitVendor_044,COMP_018,28162.39,18,5069.23,33231.62,0,20,8,0,1,0,89,41600.29,0.2012,0,5.5545,0
INV-008997,LegitVendor_065,COMP_022,13511.06,12,1621.33,15132.39,4,20,12,0,1,0,98,56385.37,0.7316,0,8.3282,0
INV-008998,LegitVendor_005,COMP_001,5689.49,12,682.74,6372.23,0,20,8,0,1,0,107,49024.17,0.87,0,8.3211,0
INV-008999,LegitVendor_020,COMP_031,42170.38,18,7590.67,49761.05,2,20,2,0,1,0,111,50525.78,0.0151,0,5.5548,0
INV-009000,LegitVendor_022,COMP_041,8728.35,12,1047.4,9775.75,6,20,4,1,1,0,92,42980.15,0.7725,0,8.3254,0
INV-009001,LegitVendor_046,COMP_034,34861.38,12,4183.37,39044.74,5,20,1,1,1,0,97,47598.42,0.1797,0,8.3313,0
INV-009002,LegitVendor_057,COMP_031,3453.17,18,621.57,4074.75,2,20,5,0,1,0,115,47764.25,0.9147,0,5.5466,0
INV-009003,LegitVendor_029,COMP_047,2721.66,18,489.9,3211.56,1,20,10,0,1,0,101,43593.08,0.9263,0,5.5442,0
INV-009004,LegitVendor_001,COMP_044,2938.88,12,352.67,3291.55,5,20,11,1,1,0,79,50424.39,0.9347,0,8.3098,0
INV-009005,LegitVendor_051,COMP_032,57784.22,12,6934.11,64718.33,1,20,9,0,1,0,104,60878.01,0.0631,0,8.3321,0
INV-009006,LegitVendor_037,COMP_037,9723.86,28,2722.68,12446.54,4,20,10,0,1,0,115,47272.87,0.7367,0,3.5701,0
INV-009007,LegitVendor_077,COMP_045,18151.65,18,3267.3,21418.95,5,20,12,1,1,0,97,57881.69,0.6299,0,5.5539,0
INV-009008,LegitVendor_016,COMP_021,22217.4,18,3999.13,26216.53,4,20,7,0,1,0,93,51409.01,0.49,0,5.5542,0
INV-009009,LegitVendor_029,COMP_024,22957.18,12,2754.86,25712.04,4,20,9,0,1,0,102,43417.78,0.4078,0,8.3303,0
INV-009010,LegitVendor_073,COMP_038,25093.75,28,7026.25,32120.0,5,20,4,1,1,0,106,49487.73,0.3509,0,3.5709,0
INV-009011,LegitVendor_031,COMP_013,3050.16,12,366.02,3416.18,5,20,7,1,1,0,83,51219.89,0.9333,0,8.3106,0
INV-009012,LegitVendor_053,COMP_028,13262.66,28,3713.54,16976.2,6,20,5,1,1,0,95,40640.24,0.5823,0,3.5705,0
INV-009013,SuspiciousVendor_010,COMP_004,20871.84,5,1043.59,21915.43,3,22,9,0,1,0,67,130003.57,0.8314,0,19.9809,1
INV-009014,LegitVendor_013,COMP_034,56443.09,18,10159.76,66602.84,1,20,4,0,1,0,99,51341.11,0.2973,0,5.555,0
INV-009015,LegitVendor_075,COMP_046,30722.86,5,1536.14,32259.0,0,20,8,0,1,0,97,49348.72,0.3463,0,19.987,0
INV-009016,LegitVendor_046,COMP_036,2332.04,18,419.77,2751.81,5,20,8,1,1,0,98,47140.8,0.9416,0,5.5424,0
INV-009017,LegitVendor_025,COMP_026,162463.33,18,29243.4,191706.72,6,20,10,1,1,0,113,50029.22,2.8318,0,5.5554,0
INV-009018,LegitVendor_044,COMP_032,22737.29,18,4092.71,26830.01,2,20,8,0,1,0,90,41436.18,0.3525,0,5.5542,0
INV-009019,LegitVendor_058,COMP_030,2411.85,18,434.13,2845.98,6,20,3,1,1,0,91,41694.99,0.9317,0,5.5428,0
INV-009020,LegitVendor_067,COMP_011,107753.78,5,5387.69,113141.47,6,20,11,1,1,0,93,54866.15,1.0621,0,19.9963,0
INV-009021,LegitVendor_036,COMP_040,1000.0,5,50.0,1050.0,6,20,11,1,1,0,87,50297.55,0.9791,0,19.6078,0
INV-009022,LegitVendor_059,COMP_027,24876.59,5,1243.83,26120.42,6,20,2,1,1,0,104,63945.74,0.5915,0,19.9839,0
INV-009023,LegitVendor_049,COMP_043,6058.85,18,1090.59,7149.44,1,20,11,0,1,0,88,49015.61,0.8541,0,5.5505,0
INV-009024,LegitVendor_005,COMP_047,132327.58,12,15879.31,148206.89,5,20,12,1,1,0,108,49942.53,1.9675,0,8.3328,0
INV-009025,LegitVendor_031,COMP_040,36279.97,12,4353.6,40633.57,4,20,3,0,1,0,84,51093.86,0.2047,0,8.3314,0
INV-009026,SuspiciousVendor_000,COMP_018,100000.0,18,18000.0,1092.7,6,20,10,1,1,1,72,119913.32,0.9909,0,5.5552,1
INV-009027,LegitVendor_007,COMP_007,7228.36,28,2023.94,9252.29,4,20,8,0,1,0,90,45210.92,0.7953,0,3.5697,0
INV-009028,LegitVendor_028,COMP_011,62841.32,5,3142.07,65983.39,0,20,5,0,1,0,97,54920.45,0.2014,0,19.9936,0
INV-009029,LegitVendor_030,COMP_034,76430.22,18,13757.44,90187.66,4,20,12,0,1,0,104,43036.25,1.0956,0,5.5552,0
INV-009030,LegitVendor_045,COMP_022,19353.37,12,2322.4,21675.78,1,20,2,0,1,0,90,44269.84,0.5104,0,8.3297,0
INV-009031,LegitVendor_032,COMP_007,24507.88,12,2940.95,27448.82,5,20,5,1,1,0,99,47547.75,0.4227,0,8.3305,0
INV-009032,SuspiciousVendor_017,COMP_006,239855.84,18,43174.05,283029.89,2,20,11,0,1,0,59,129535.95,1.1849,0,5.5554,1
INV-009033,SuspiciousVendor_004,COMP_000,150000.0,28,42000.0,192000.0,6,20,3,1,1,1,55,152177.06,0.2617,0,3.5713,1
INV-009034,LegitVendor_053,COMP_003,3655.22,5,182.76,3837.99,4,20,3,0,1,0,96,40256.89,0.9046,0,19.8912,0
INV-009035,LegitVendor_032,COMP_005,1469.06,18,264.43,1733.49,4,20,8,0,1,0,100,47089.61,0.9632,0,5.5346,0
INV-009036,LegitVendor_063,COMP_043,22237.52,28,6226.51,28464.02,0,20,12,0,1,0,93,38522.58,0.2611,0,3.5709,0
INV-009037,LegitVendor_012,COMP_012,38538.36,18,6936.91,45475.27,1,20,3,0,1,0,103,53357.71,0.1477,0,5.5548,0
INV-009038,LegitVendor_049,COMP_007,5089.36,18,916.08,6005.44,3,20,9,0,1,0,89,48532.35,0.8762,0,5.5495,0
INV-009039,LegitVendor_054,COMP_021,122402.88,5,6120.14,128523.02,6,20,2,1,1,0,89,49230.12,1.6106,0,19.9967,0
INV-009040,LegitVendor_012,COMP_041,5190.35,18,934.26,6124.61,1,20,1,0,1,0,104,52903.55,0.8842,0,5.5496,0
INV-009041,LegitVendor_036,COMP_030,27733.09,12,3327.97,31061.06,3,20,1,0,1,0,88,50078.96,0.3798,0,8.3308,0
INV-009042,LegitVendor_039,COMP_015,7967.57,12,956.11,8923.68,4,20,12,0,1,0,100,43317.43,0.794,0,8.3246,0
INV-009043,LegitVendor_012,COMP_035,69828.93,5,3491.45,73320.37,2,20,4,0,1,0,105,53097.99,0.3808,0,19.9943,0
INV-009044,LegitVendor_069,COMP_041,16074.66,18,2893.44,18968.1,6,20,4,1,1,0,83,57979.69,0.6728,0,5.5536,0
INV-009045,SuspiciousVendor_000,COMP_005,50000.0,5,2500.0,52500.0,4,20,4,0,1,1,73,118989.85,0.5588,0,19.992,1
INV-009046,LegitVendor_032,COMP_049,181217.73,18,32619.19,213836.92,0,20,6,0,1,0,101,48740.57,3.3872,0,5.5554,0
INV-009047,LegitVendor_037,COMP_045,204908.36,5,10245.42,215153.78,0,20,8,0,1,0,116,48720.12,3.416,0,19.998,0
INV-009048,LegitVendor_054,COMP_035,9856.96,18,1774.25,11631.21,3,20,12,0,1,0,90,48812.35,0.7617,0,5.5524,0
INV-009049,LegitVendor_035,COMP_022,17541.69,12,2105.0,19646.69,1,20,4,0,1,0,113,63772.32,0.6919,0,8.3294,0
INV-009050,LegitVendor_011,COMP_034,17972.84,12,2156.74,20129.58,2,20,4,0,1,0,95,46019.09,0.5626,0,8.3295,0
INV-009051,LegitVendor_043,COMP_027,99700.26,12,11964.03,111664.29,4,20,6,0,1,0,98,45181.7,1.4714,0,8.3326,0
INV-009052,LegitVendor_019,COMP_017,20673.48,18,3721.23,24394.7,5,20,2,1,1,0,91,50982.48,0.5215,0,5.5541,0
INV-009053,LegitVendor_047,COMP_037,17033.65,18,3066.06,20099.71,4,20,3,0,1,0,105,49735.81,0.5959,0,5.5537,0
INV-009054,LegitVendor_038,COMP_023,3111.71,5,155.59,3267.3,5,20,10,1,1,0,105,48192.64,0.9322,0,19.8723,0
INV-009055,SuspiciousVendor_004,COMP_012,4495.4,18,809.17,5304.57,3,20,9,0,1,0,56,149554.34,0.9645,0,5.5487,1
INV-009056,LegitVendor_011,COMP_015,77638.1,5,3881.91,81520.01,0,20,3,0,1,0,96,46388.89,0.7573,0,19.9948,0
INV-009057,LegitVendor_015,COMP_037,93271.86,12,11192.62,104464.48,1,20,11,0,1,0,96,54401.91,0.9202,0,8.3326,0
INV-009058,LegitVendor_027,COMP_001,10613.01,12,1273.56,11886.58,3,20,11,0,1,0,103,53052.18,0.7759,0,8.3268,0
INV-009059,LegitVendor_057,COMP_034,8071.42,18,1452.86,9524.28,4,20,6,0,1,0,116,47434.6,0.7992,0,5.5517,0
INV-009060,LegitVendor_041,COMP_037,98836.51,28,27674.22,126510.73,0,20,4,0,1,0,108,50549.36,1.5027,0,3.5713,0
INV-009061,LegitVendor_008,COMP_039,11394.49,18,2051.01,13445.5,1,20,3,0,1,0,104,43539.71,0.6912,0,5.5528,0
INV-009062,LegitVendor_071,COMP_046,43765.22,5,2188.26,45953.48,2,20,8,0,1,0,91,57340.85,0.1986,0,19.9909,0
INV-009063,LegitVendor_005,COMP_024,31583.37,12,3790.0,35373.38,2,20,11,0,1,0,109,49808.87,0.2898,0,8.3311,0
INV-009064,LegitVendor_005,COMP_028,1000.0,28,280.0,1280.0,1,20,8,0,1,0,110,49367.7,0.9741,0,3.5587,0
INV-009065,LegitVendor_047,COMP_007,10743.16,5,537.16,11280.32,0,20,4,0,1,0,106,49373.03,0.7715,0,19.9628,0
INV-009066,LegitVendor_060,COMP_030,19136.08,28,5358.1,24494.19,5,20,6,1,1,0,102,55927.74,0.562,0,3.5708,0
INV-009067,LegitVendor_076,COMP_049,66348.36,5,3317.42,69665.78,1,20,6,0,1,0,90,57689.68,0.2076,0,19.994,0
INV-009068,LegitVendor_011,COMP_042,34128.11,18,6143.06,40271.17,0,20,10,0,1,0,97,46325.82,0.1307,0,5.5547,0
INV-009069,LegitVendor_068,COMP_009,10014.82,28,2804.15,12818.97,1,20,4,0,1,0,99,45268.36,0.7168,0,3.5702,0
INV-009070,LegitVendor_006,COMP_000,100554.35,18,18099.78,118654.13,2,20,5,0,1,0,86,54340.84,1.1835,0,5.5552,0
INV-009071,LegitVendor_026,COMP_010,15394.2,18,2770.96,18165.16,3,20,5,0,1,0,95,46273.11,0.6074,0,5.5536,0
INV-009072,LegitVendor_045,COMP_024,16833.91,12,2020.07,18853.98,6,20,11,1,1,0,91,43990.55,0.5714,0,8.3292,0
INV-009073,LegitVendor_002,COMP_032,141940.09,18,25549.22,167489.3,1,20,8,0,1,0,97,37773.38,3.434,0,5.5553,0
INV-009074,LegitVendor_076,COMP_032,9292.52,12,1115.1,10407.62,0,20,9,0,1,0,91,57170.1,0.8179,0,8.3259,0
INV-009075,LegitVendor_026,COMP_011,1494.9,28,418.57,1913.48,3,20,1,0,1,0,96,45811.03,0.9582,0,3.5629,0
INV-009076,LegitVendor_004,COMP_047,160837.68,12,19300.52,180138.21,1,20,4,0,1,0,81,46588.9,2.8665,0,8.3329,0
INV-009077,LegitVendor_025,COMP_024,15918.9,5,795.95,16714.85,1,20,1,0,1,0,114,49736.99,0.6639,0,19.9749,0
INV-009078,SuspiciousVendor_017,COMP_024,3899.11,12,467.89,4367.01,6,20,12,1,1,0,60,127449.8,0.9657,0,8.3156,1
INV-009079,LegitVendor_062,COMP_029,81802.11,28,22904.59,104706.7,3,20,11,0,1,0,106,46717.72,1.2412,0,3.5713,0
INV-009080,LegitVendor_009,COMP_031,1365.41,18,245.77,1611.18,1,20,2,0,1,0,107,43550.75,0.963,0,5.533,0
INV-009081,LegitVendor_040,COMP_037,151460.85,12,18175.3,169636.16,1,20,3,0,1,0,86,65660.79,1.5835,0,8.3329,0
INV-009082,LegitVendor_077,COMP_033,10753.14,18,1935.57,12688.71,2,20,5,0,1,0,98,57420.54,0.779,0,5.5527,0
INV-009083,LegitVendor_058,COMP_021,71718.84,12,8606.26,80325.1,0,20,12,0,1,0,92,42114.88,0.9073,0,8.3324,0
INV-009084,LegitVendor_067,COMP_034,10132.31,28,2837.05,12969.35,2,20,2,0,1,0,94,54420.44,0.7617,0,3.5702,0
INV-009085,LegitVendor_011,COMP_048,4636.76,5,231.84,4868.6,5,20,12,1,1,0,98,45902.79,0.8939,0,19.9141,0
INV-009086,LegitVendor_008,COMP_004,27308.64,18,4915.55,32224.19,4,20,10,0,1,0,105,43431.94,0.258,0,5.5544,0
INV-009087,LegitVendor_043,COMP_035,10983.76,5,549.19,11532.94,6,20,7,1,1,0,99,44841.81,0.7428,0,19.9636,0
INV-009088,LegitVendor_042,COMP_039,18898.98,18,3401.82,22300.79,4,20,1,0,1,0,91,49020.73,0.5451,0,5.5539,0
INV-009089,LegitVendor_035,COMP_017,19314.61,28,5408.09,24722.7,1,20,8,0,1,0,114,63429.78,0.6102,0,3.5708,0
INV-009090,LegitVendor_019,COMP_036,10749.72,5,537.49,11287.21,6,20,10,1,1,0,92,50551.01,0.7767,0,19.9629,0
INV-009091,LegitVendor_024,COMP_008,42508.81,18,7651.59,50160.4,0,20,8,0,1,0,110,64782.53,0.2257,0,5.5548,0
INV-009092,LegitVendor_048,COMP_013,47038.0,28,13170.64,60208.64,3,20,7,0,1,0,74,47865.7,0.2579,0,3.5712,0
INV-009093,SuspiciousVendor_011,COMP_013,250000.0,18,45000.0,22201.78,0,20,8,0,1,1,62,121452.31,0.8172,0,5.5554,1
INV-009094,LegitVendor_030,COMP_037,215564.02,28,60357.93,275921.94,2,20,6,0,1,0,105,45254.21,5.097,0,3.5714,0
INV-009095,LegitVendor_059,COMP_005,23745.04,18,4274.11,28019.14,3,20,8,0,1,0,105,63603.58,0.5595,0,5.5543,0
INV-009096,LegitVendor_006,COMP_023,51916.68,18,9345.0,61261.69,6,20,7,1,1,0,87,54420.39,0.1257,0,5.555,0
INV-009097,LegitVendor_011,COMP_042,13018.66,28,3645.22,16663.88,4,20,8,0,1,0,99,45607.45,0.6346,0,3.5704,0
INV-009098,SuspiciousVendor_004,COMP_019,50000.0,5,2500.0,52500.0,0,20,12,0,1,1,57,147851.63,0.6449,0,19.992,1
INV-009099,LegitVendor_019,COMP_021,72041.3,12,8644.96,80686.26,1,20,2,0,1,0,93,50875.04,0.586,0,8.3324,0
INV-009100,LegitVendor_018,COMP_005,16939.83,5,846.99,17786.82,4,20,12,0,1,0,105,44417.91,0.5995,0,19.9764,0
INV-009101,LegitVendor_046,COMP_036,79756.16,18,14356.11,94112.27,1,20,6,0,1,0,99,47615.26,0.9765,0,5.5552,0
INV-009102,LegitVendor_044,COMP_042,3437.95,18,618.83,4056.78,5,20,3,1,1,0,91,41025.41,0.9011,0,5.5466,0
INV-009103,LegitVendor_003,COMP_044,31790.08,5,1589.5,33379.58,2,20,7,0,1,0,96,48326.64,0.3093,0,19.9874,0
INV-009104,LegitVendor_043,COMP_031,8224.86,18,1480.48,9705.34,5,20,10,1,1,0,100,44490.45,0.7818,0,5.5518,0
INV-009105,LegitVendor_075,COMP_048,2707.14,18,487.29,3194.43,4,20,8,0,1,0,98,48877.75,0.9346,0,5.5442,0
INV-009106,LegitVendor_079,COMP_022,107899.47,18,19421.91,127321.38,3,20,11,0,1,0,75,39849.55,2.195,0,5.5553,0
INV-009107,LegitVendor_046,COMP_032,20353.38,18,3663.61,24016.98,6,20,5,1,1,0,100,47379.28,0.4931,0,5.554,0
INV-009108,LegitVendor_069,COMP_038,1000.0,18,180.0,1180.0,6,20,12,1,1,0,84,57303.51,0.9794,0,5.5249,0
INV-009109,LegitVendor_019,COMP_047,57995.54,18,10439.2,68434.74,4,20,11,0,1,0,94,51061.85,0.3402,0,5.555,0
INV-009110,LegitVendor_048,COMP_016,21296.19,5,1064.81,22361.0,6,20,7,1,1,0,75,47525.63,0.5295,0,19.9812,0
INV-009111,LegitVendor_075,COMP_009,89171.9,5,4458.6,93630.5,6,20,6,1,1,0,99,49329.8,0.898,0,19.9955,0
INV-009112,LegitVendor_071,COMP_005,3299.69,18,593.94,3893.64,0,20,12,0,1,0,92,56759.9,0.9314,0,5.5462,0
INV-009113,LegitVendor_008,COMP_042,2233.15,5,111.66,2344.8,4,20,2,0,1,0,106,43044.32,0.9455,0,19.8225,0
INV-009114,LegitVendor_038,COMP_018,62569.65,28,17519.5,80089.15,4,20,2,0,1,0,106,48493.56,0.6515,0,3.5712,0
INV-009115,LegitVendor_027,COMP_007,21090.5,18,3796.29,24886.79,1,20,11,0,1,0,104,52781.35,0.5285,0,5.5541,0
INV-009116,LegitVendor_052,COMP_023,120066.95,18,21612.05,141679.0,2,20,1,0,1,0,106,42028.85,2.3709,0,5.5553,0
INV-009117,LegitVendor_033,COMP_021,28333.48,18,5100.03,33433.51,0,20,12,0,1,0,84,49954.4,0.3307,0,5.5545,0
INV-009118,LegitVendor_031,COMP_042,113556.16,18,20440.11,133996.27,0,20,12,0,1,0,85,52069.18,1.5734,0,5.5553,0
INV-009119,LegitVendor_063,COMP_024,77912.77,28,21815.58,99728.34,1,20,4,0,1,0,94,39173.71,1.5458,0,3.5713,0
INV-009120,LegitVendor_027,COMP_009,9266.5,12,1111.98,10378.48,6,20,6,1,1,0,105,52377.52,0.8018,0,8.3258,0
INV-009121,LegitVendor_056,COMP_018,16222.32,5,811.12,17033.43,5,20,8,1,1,0,97,42035.14,0.5948,0,19.9754,0
INV-009122,LegitVendor_070,COMP_009,39532.45,12,4743.89,44276.34,1,20,3,0,1,0,101,43267.75,0.0233,0,8.3316,0
INV-009123,LegitVendor_076,COMP_016,10547.08,18,1898.47,12445.55,4,20,2,0,1,0,92,56683.96,0.7804,0,5.5526,0
INV-009124,LegitVendor_055,COMP_019,30561.55,18,5501.08,36062.63,0,20,8,0,1,0,87,59668.98,0.3956,0,5.5545,0
INV-009125,LegitVendor_068,COMP_028,13886.32,18,2499.54,16385.85,6,20,7,1,1,0,100,44979.54,0.6357,0,5.5533,0
INV-009126,LegitVendor_059,COMP_005,18470.89,18,3324.76,21795.64,2,20,4,0,1,0,106,63209.17,0.6552,0,5.5539,0
INV-009127,LegitVendor_019,COMP_001,8685.94,12,1042.31,9728.25,6,20,12,1,1,0,95,50626.76,0.8078,0,8.3253,0
INV-009128,LegitVendor_023,COMP_000,4419.19,18,795.45,5214.65,4,20,8,0,1,0,81,53650.7,0.9028,0,5.5486,0
INV-009129,LegitVendor_076,COMP_017,134156.86,5,6707.84,140864.7,3,20,12,0,1,0,93,57589.13,1.446,0,19.997,0
INV-009130,LegitVendor_072,COMP_047,18900.48,12,2268.06,21168.54,2,20,4,0,1,0,113,50189.15,0.5782,0,8.3297,0
INV-009131,LegitVendor_055,COMP_014,24517.57,12,2942.11,27459.67,0,20,11,0,1,0,88,59302.97,0.537,0,8.3305,0
INV-009132,SuspiciousVendor_014,COMP_002,200000.0,18,36000.0,236000.0,1,20,1,0,1,1,66,111455.5,1.1174,0,5.5554,1
INV-009133,LegitVendor_031,COMP_011,13391.6,18,2410.49,15802.09,6,20,10,1,1,0,86,51647.47,0.694,0,5.5533,0
INV-009134,LegitVendor_067,COMP_035,1000.0,18,180.0,1180.0,6,20,12,1,1,0,95,53860.01,0.9781,0,5.5249,0
INV-009135,LegitVendor_031,COMP_029,5729.0,18,1031.22,6760.22,0,20,7,0,1,0,87,51131.53,0.8678,0,5.5502,0
INV-009136,LegitVendor_003,COMP_033,1000.0,12,120.0,1120.0,5,20,7,1,1,0,97,47839.97,0.9766,0,8.2645,0
INV-009137,SuspiciousVendor_012,COMP_033,130094.57,5,6504.73,136599.3,3,20,1,0,1,0,80,135288.86,0.0097,0,19.9969,1
INV-009138,LegitVendor_068,COMP_042,15719.49,12,1886.34,17605.83,2,20,12,0,1,0,101,44708.51,0.6062,0,8.3289,0
INV-009139,LegitVendor_017,COMP_007,66741.69,12,8009.0,74750.69,5,20,2,1,1,0,102,48446.3,0.5429,0,8.3323,0
INV-009140,LegitVendor_014,COMP_045,52118.9,18,9381.4,61500.3,1,20,6,0,1,0,87,63684.67,0.0343,0,5.555,0
INV-009141,LegitVendor_031,COMP_045,44987.18,12,5398.46,50385.64,0,20,2,0,1,0,88,51123.05,0.0144,0,8.3318,0
INV-009142,LegitVendor_015,COMP_001,8303.13,12,996.38,9299.51,0,20,3,0,1,0,97,53936.94,0.8276,0,8.325,0
INV-009143,LegitVendor_058,COMP_023,66881.92,28,18726.94,85608.86,1,20,10,0,1,0,93,42582.56,1.0104,0,3.5712,0
INV-009144,LegitVendor_047,COMP_017,14923.54,28,4178.59,19102.13,6,20,1,1,1,0,107,49090.12,0.6109,0,3.5706,0
INV-009145,LegitVendor_019,COMP_047,4150.77,12,498.09,4648.86,2,20,9,0,1,0,96,50147.82,0.9073,0,8.3166,0
INV-009146,LegitVendor_035,COMP_026,27871.51,18,5016.87,32888.38,2,20,3,0,1,0,115,63164.2,0.4793,0,5.5544,0
INV-009147,LegitVendor_028,COMP_047,2921.81,18,525.93,3447.74,2,20,3,0,1,0,98,54395.22,0.9366,0,5.545,0
INV-009148,LegitVendor_043,COMP_008,9673.52,12,1160.82,10834.34,3,20,3,0,1,0,101,44157.22,0.7546,0,8.3262,0
INV-009149,LegitVendor_072,COMP_016,75313.01,12,9037.56,84350.57,6,20,10,1,1,0,114,50488.82,0.6707,0,8.3324,0
INV-009150,LegitVendor_006,COMP_019,11592.94,5,579.65,12172.59,1,20,10,0,1,0,88,53940.3,0.7743,0,19.9656,0
INV-009151,SuspiciousVendor_008,COMP_041,55287.44,5,2764.37,32885.44,1,22,2,0,1,0,61,117394.72,0.7199,0,19.9928,1
INV-009152,LegitVendor_066,COMP_023,8432.31,12,1011.88,9444.19,6,20,10,1,1,0,80,49737.01,0.8101,0,8.3251,0
INV-009153,LegitVendor_009,COMP_037,58324.66,12,6998.96,65323.62,6,20,5,1,1,0,108,43752.35,0.493,0,8.3321,0
INV-009154,LegitVendor_078,COMP_026,40321.74,12,4838.61,45160.34,4,20,2,0,1,0,99,47169.81,0.0426,0,8.3316,0
INV-009155,LegitVendor_075,COMP_012,33884.31,18,6099.18,39983.48,1,20,7,0,1,0,100,49236.34,0.1879,0,5.5546,0
INV-009156,SuspiciousVendor_015,COMP_019,100000.0,5,5000.0,32878.45,2,20,6,0,1,1,80,119232.53,0.7242,0,19.996,1
INV-009157,LegitVendor_040,COMP_018,27285.11,18,4911.32,32196.43,4,20,3,0,1,0,87,65276.15,0.5068,0,5.5544,0
INV-009158,SuspiciousVendor_015,COMP_000,150000.0,5,7500.0,157500.0,6,20,8,1,1,1,81,119704.97,0.3157,0,19.9973,1
INV-009159,LegitVendor_058,COMP_046,25135.81,5,1256.79,26392.6,5,20,8,1,1,0,94,42410.33,0.3777,0,19.9841,0
INV-009160,LegitVendor_071,COMP_049,41682.59,28,11671.12,53353.71,5,20,3,1,1,0,93,56723.28,0.0594,0,3.5711,0
INV-009161,LegitVendor_042,COMP_011,10329.21,12,1239.51,11568.72,1,20,1,0,1,0,92,48613.64,0.762,0,8.3266,0
INV-009162,LegitVendor_003,COMP_002,26497.85,18,4769.61,31267.47,5,20,10,1,1,0,98,47670.86,0.3441,0,5.5544,0
INV-009163,LegitVendor_014,COMP_038,3665.78,12,439.89,4105.67,0,20,8,0,1,0,88,63007.63,0.9348,0,8.3144,0
INV-009164,LegitVendor_024,COMP_029,21743.78,12,2609.25,24353.03,1,20,3,0,1,0,111,64418.3,0.6219,0,8.3301,0
INV-009165,LegitVendor_026,COMP_021,62103.87,18,11178.7,73282.57,1,20,12,0,1,0,97,46094.24,0.5898,0,5.5551,0
INV-009166,LegitVendor_037,COMP_030,4276.28,18,769.73,5046.01,6,20,9,1,1,0,117,48346.84,0.8956,0,5.5483,0
INV-009167,LegitVendor_062,COMP_036,6122.47,18,1102.04,7224.51,3,20,12,0,1,0,107,46348.62,0.8441,0,5.5505,0
INV-009168,LegitVendor_037,COMP_012,18313.71,12,2197.64,20511.35,3,20,3,0,1,0,118,48110.94,0.5737,0,8.3295,0
INV-009169,LegitVendor_043,COMP_042,22727.11,28,6363.59,29090.7,0,20,5,0,1,0,102,44009.51,0.339,0,3.5709,0
INV-009170,SuspiciousVendor_013,COMP_014,50000.0,12,6000.0,56000.0,3,22,4,0,1,1,77,120630.97,0.5358,0,8.3319,1
INV-009171,LegitVendor_070,COMP_035,14568.74,5,728.44,15297.17,3,20,9,0,1,0,102,42993.53,0.6442,0,19.9726,0
INV-009172,LegitVendor_024,COMP_034,4128.41,12,495.41,4623.82,4,20,10,0,1,0,112,63884.42,0.9276,0,8.3165,0
INV-009173,SuspiciousVendor_016,COMP_031,84116.31,28,23552.57,107668.88,3,22,7,0,1,0,89,124544.71,0.1355,0,3.5713,1
INV-009174,LegitVendor_041,COMP_004,124716.12,28,34920.51,159636.64,3,20,7,0,1,0,109,51550.16,2.0967,0,3.5713,0
INV-009175,LegitVendor_057,COMP_029,16922.37,18,3046.03,19968.4,1,20,9,0,1,0,117,47199.85,0.5769,0,5.5537,0
INV-009176,LegitVendor_021,COMP_021,31773.57,18,5719.24,37492.81,4,20,7,0,1,0,98,63591.5,0.4104,0,5.5546,0
INV-009177,SuspiciousVendor_000,COMP_023,200000.0,5,10000.0,210000.0,0,20,10,0,1,1,74,120219.71,0.7468,0,19.998,1
